Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.119-20.189.173.23-51880-443-6,192.168.0.119,51880,20.189.173.23,443,6,05-01-2024 07:56,60579091,16,12,14597,2651,1440,0,912.3125,595.2696553,871,0,220.9166667,296.2018533,284.7186994,0.462205681,2243670.037,9653179.576,4.96E+07,0,6.06E+07,4036809.4,1.29E+07,4.96E+07,0,6.06E+07,5507190.091,1.50E+07,4.99E+07,0,0,1,0,0,332,252,0.264117532,0.198088149,0,1440,624.7931034,586.1792375,343606.0985,0,0,0,1,1,0,0,0,0,647.1071429,912.3125,220.9166667,0,0,0,0,0,0,16,14597,12,2651,-1,16385,12,0,220779.5,4223.548804,223766,217793,2.98E+07,2.80E+07,4.96E+07,1.00E+07,No Label
192.168.0.119-20.189.173.23-51880-443-6,192.168.0.119,51880,20.189.173.23,443,6,05-01-2024 07:59,453462,1,1,0,0,0,0,0,0,0,0,0,0,0,4.410512899,453462,0,453462,453462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.205256449,2.205256449,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.189.173.23-51880-443-6,20.189.173.23,443,192.168.0.119,51880,6,05-01-2024 07:59,248537,1,2,0,0,0,0,0,0,0,0,0,0,0,12.07063737,124268.5,175518.7523,248379,158,0,0,0,0,0,158,158,0,158,158,0,0,0,0,20,40,4.02354579,8.04709158,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.136-0-0-0,134.221.96.0,0,0.0.0.136,0,0,05-01-2024 07:57,274640,1,1,0,0,0,0,0,0,0,0,0,0,0,7.282260414,274640,0,274640,274640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.641130207,3.641130207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.20-0-0-0,134.221.96.0,0,0.0.0.20,0,0,05-01-2024 07:56,59067840,78,1,0,0,0,0,0,0,0,0,0,0,0,1.337445216,757280,4161191.538,2.70E+07,0,5.91E+07,767114.8052,4187565.766,2.70E+07,0,0,0,0,0,0,0,0,0,0,0,0,1.320515529,0.016929686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,-1,-1,0,0,3382833.5,1709514.789,4591643,2174024,2.61E+07,1258704.518,2.70E+07,2.52E+07,No Label
134.221.96.0-0.0.0.83-0-0-0,134.221.96.0,0,0.0.0.83,0,0,05-01-2024 07:56,2254931,1,1,0,0,0,0,0,0,0,0,0,0,0,0.886945099,2254931,0,2254931,2254931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44347255,0.44347255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-58.178.0.20-0-0-0,134.221.96.2,0,58.178.0.20,0,0,05-01-2024 07:57,59785,4,1,0,0,0,0,0,0,0,0,0,0,0,83.63301832,14946.25,16337.82604,31173,152,28612,9537.333333,14994.95123,26831,152,0,0,0,0,0,0,0,0,0,0,0,66.90641465,16.72660366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.14-203.35.0.20-0-0-0,134.221.96.14,0,203.35.0.20,0,0,05-01-2024 07:57,239667,12,1,0,0,0,0,0,0,0,0,0,0,0,54.24192734,19972.25,48450.90491,169029,51,208743,18976.63636,50686.83015,169029,51,0,0,0,0,0,0,0,0,0,0,0,50.06947139,4.172455949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.10-209.226.0.20-0-0-0,134.221.96.10,0,209.226.0.20,0,0,05-01-2024 07:57,57171,5,1,0,0,0,0,0,0,0,0,0,0,0,104.948313,11434.2,13221.15249,27588,0,29583,7395.75,11150.69392,23877,0,0,0,0,0,0,0,0,0,0,0,0,87.45692746,17.49138549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.14-134.15.0.20-0-0-0,134.221.96.14,0,134.15.0.20,0,0,05-01-2024 07:57,65254,12,1,0,0,0,0,0,0,0,0,0,0,0,199.2215037,5437.833333,10222.3419,27400,44,37854,3441.272727,7894.766951,26522,44,0,0,0,0,0,0,0,0,0,0,0,183.8967726,15.32473105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.1-239.255.255.250-46298-1900-17,192.168.0.1,46298,239.255.255.250,1900,17,05-01-2024 07:58,110909,19,1,8784,418,498,418,462.3157895,29.88506247,418,418,418,0,82968.92047,180.3280167,5837.315789,23793.26524,104083,0,110909,6161.611111,24439.82189,104083,0,0,0,0,0,0,0,0,0,0,152,8,171.3116158,9.016400833,418,498,458.0952381,31.3287484,981.4904762,0,0,0,0,0,0,0,0,0,481,462.3157895,418,0,0,0,0,0,0,19,8784,1,418,-1,-1,19,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-100.20.24.136-52048-443-6,192.168.0.119,52048,100.20.24.136,443,6,05-01-2024 08:00,1372411,12,15,1596,6108,615,0,133,214.6019571,1440,0,407.2,605.5491251,5613.478761,19.67340687,52785.03846,123971.4034,369851,0,1027282,93389.27273,155793.9377,370516,55,1370609,97900.64286,161702.1643,371048,0,0,0,0,0,240,324,8.743736388,10.92967049,0,1440,275.1428571,479.9689584,230370.2011,0,1,0,0,0,0,0,0,1,285.3333333,133,407.2,0,0,0,0,0,0,12,1596,15,6108,-1,119,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-52.35.35.117-52050-443-6,192.168.0.119,52050,52.35.35.117,443,6,05-01-2024 08:00,1955960,13,17,1951,9104,1148,0,150.0769231,317.4209774,1440,0,535.5294118,656.2513922,5651.956073,15.33773697,67446.89655,145830.7337,513802,0,1441957,120163.0833,170884.1359,389214,87,1948718,121794.875,185057.5667,513802,0,0,0,0,0,260,364,6.646352686,8.691384282,0,1440,356.6129032,557.5431629,310854.3785,0,1,0,0,0,0,0,0,1,368.5,150.0769231,535.5294118,0,0,0,0,0,0,13,1951,17,9104,-1,189,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-100.20.24.136-52051-443-6,192.168.0.119,52051,100.20.24.136,443,6,05-01-2024 08:00,1244224,12,14,1919,6107,939,0,159.9166667,288.323511,1440,0,436.2142857,617.4482449,6450.606965,20.89655882,49768.96,115181.4789,400435,0,983320,89392.72727,151939.5407,402186,164,1243491,95653.15385,151574.8201,402207,0,0,0,0,0,240,304,9.644565609,11.25199321,0,1440,297.2592593,498.2902763,248293.1994,0,1,0,0,0,0,0,0,1,308.6923077,159.9166667,436.2142857,0,0,0,0,0,0,12,1919,14,6107,-1,121,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-216.137.52.116-52053-443-6,192.168.0.119,52053,216.137.52.116,443,6,05-01-2024 08:00,1021518,12,15,1904,6826,1373,0,158.6666667,388.1183824,1440,0,455.0666667,633.8048896,8546.104914,26.43125231,39289.15385,77965.06198,285950,0,735316,66846.90909,88682.29414,208051,147,1019445,72817.5,99966.9722,285950,0,0,0,0,0,240,324,11.74722325,14.68402906,0,1440,311.7857143,543.2212807,295089.3598,0,1,0,0,0,0,0,0,1,323.3333333,158.6666667,455.0666667,0,0,0,0,0,0,12,1904,15,6826,-1,136,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-100.20.24.136-52054-443-6,192.168.0.119,52054,100.20.24.136,443,6,05-01-2024 08:00,1038799,12,14,1635,6118,654,0,136.25,222.70736,1440,0,437,617.3521623,7463.426515,25.02890357,41551.96,94045.41308,254353,0,786681,71516.45455,119575.9938,267878,120,1037124,79778.76923,122182.2677,259761,0,0,0,0,0,240,304,11.55180165,13.47710192,0,1440,287.1481481,487.15293,237317.9772,0,1,0,0,0,0,0,0,1,298.1923077,136.25,437,0,0,0,0,0,0,12,1635,14,6118,-1,119,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.190.145.160-52058-443-6,192.168.0.119,52058,20.190.145.160,443,6,05-01-2024 08:00,421077,16,24,7398,24408,1440,0,462.375,631.0720904,1440,0,1017,645.2095716,75534.87842,94.99450219,10796.84615,52779.08092,330385,0,393615,26241,88329.96325,344731,0,421077,18307.69565,68506.88736,330385,0,0,0,0,0,320,504,37.99780088,56.99670132,0,1440,775.7560976,691.3476253,477961.539,0,1,0,0,0,0,0,0,1,795.15,462.375,1017,0,0,0,0,0,0,16,7398,24,24408,-1,16385,8,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.190.145.160-52058-443-6,192.168.0.119,52058,20.190.145.160,443,6,05-01-2024 08:00,586,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,52901.02389,6825.938567,195.3333333,74.33258595,278,134,412,206,101.8233765,278,134,0,0,0,0,0,0,0,0,0,60,20,5119.453925,1706.484642,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,-1,517,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-100.20.24.136-52055-443-6,192.168.0.119,52055,100.20.24.136,443,6,05-01-2024 08:00,1038630,12,14,1637,6107,656,0,136.4166667,223.1303974,1440,0,436.2142857,617.4482449,7455.97566,25.03297613,41545.2,93592.6618,251692,0,786780,71525.45455,118774.7593,264492,125,1036160,79704.61538,122049.1064,259837,0,0,0,0,0,240,304,11.55368129,13.47929484,0,1440,286.8148148,487.1419819,237307.3105,0,1,0,0,0,0,0,0,1,297.8461538,136.4166667,436.2142857,0,0,0,0,0,0,12,1637,14,6107,-1,119,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-100.20.24.136-52059-443-6,192.168.0.119,52059,100.20.24.136,443,6,05-01-2024 08:00,1064099,12,14,1811,6116,830,0,150.9166667,262.1982104,1440,0,436.8571429,617.3685917,7449.494831,24.43381678,42563.96,96326.28998,259167,0,804665,73151.36364,122010.3038,271284,86,1061335,81641.15385,125210.5587,265810,0,0,0,0,0,240,304,11.27714621,13.15667057,0,1440,293.5925926,493.3760665,243419.943,0,1,0,0,0,0,0,0,1,304.8846154,150.9166667,436.8571429,0,0,0,0,0,0,12,1811,14,6116,-1,184,6,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-104.32.0.21-0-0-0,134.221.96.4,0,104.32.0.21,0,0,05-01-2024 07:57,90584703,2,1,0,0,0,0,0,0,0,0,0,0,0,0.033118174,4.53E+07,320740.1004,4.55E+07,4.51E+07,4.51E+07,4.51E+07,0,4.51E+07,4.51E+07,0,0,0,0,0,0,0,0,0,0,0,0.022078783,0.011039391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.53E+07,320740.1004,4.55E+07,4.51E+07,No Label
192.168.0.119-224.0.0.251-5353-5353-17,192.168.0.119,5353,224.0.0.251,5353,17,05-01-2024 07:56,23988421,14,1,560,40,40,40,40,0,40,40,40,0,25.01206728,0.625301682,1713458.643,4732583.423,1.80E+07,287,2.30E+07,1768219.846,4921210.187,1.80E+07,287,0,0,0,0,0,0,0,0,0,112,8,0.583614903,0.041686779,40,40,40,0,0,0,0,0,0,0,0,0,0,0,42.66666667,40,40,0,0,0,0,0,0,14,560,1,40,-1,-1,14,0,3002689,0,3002689,3002689,1.80E+07,0,1.80E+07,1.80E+07,No Label
134.221.96.0-0.0.0.224-0-0-0,134.221.96.0,0,0.0.0.224,0,0,05-01-2024 07:56,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.190.145.160-52066-443-6,192.168.0.119,52066,20.190.145.160,443,6,05-01-2024 08:00,349108,9,17,5395,15571,1440,0,599.4444444,643.168351,1440,0,915.9411765,690.9350069,60055.91393,74.47552047,13964.32,54109.73711,272118,0,47767,5970.875,8042.821137,17037,0,349108,21819.25,67364.73421,272118,0,0,0,0,0,180,364,25.77998785,48.69553261,0,1440,776.5185185,683.9708367,467816.1054,0,1,0,0,0,0,0,0,1,806.3846154,599.4444444,915.9411765,0,0,0,0,0,0,9,5395,17,15571,-1,16385,7,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.190.145.160-52066-443-6,192.168.0.119,52066,20.190.145.160,443,6,05-01-2024 08:00,1703,6,1,31,0,31,0,5.166666667,12.655697,0,0,0,0,18203.17087,4110.393423,283.8333333,416.5704822,1129,38,1523,304.6,462.2545835,1129,38,0,0,0,0,0,0,0,0,0,120,20,3523.194363,587.1990605,0,31,3.875,10.96015511,120.125,0,0,0,0,1,0,0,0,0,4.428571429,5.166666667,0,0,0,0,0,0,0,6,31,1,0,-1,517,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.198.118.190-49424-443-6,192.168.0.119,49424,20.198.118.190,443,6,05-01-2024 07:57,82950322,9,8,663,1816,245,0,73.66666667,98.89514649,420,0,227,177.4534144,29.88535717,0.204941941,5184395.125,1.96E+07,7.86E+07,0,8.27E+07,1.03E+07,2.76E+07,7.86E+07,12988,8.30E+07,1.19E+07,2.96E+07,7.90E+07,0,0,1,0,0,204,184,0.108498675,0.096443266,0,420,149.7222222,153.9475868,23699.85948,0,0,0,1,1,0,0,0,0,158.5294118,73.66666667,227,0,0,0,0,0,0,9,663,8,1816,-1,7846,4,0,3781602,0,3781602,3781602,7.86E+07,0,7.86E+07,7.86E+07,No Label
192.168.0.119-216.137.52.116-52067-443-6,192.168.0.119,52067,216.137.52.116,443,6,05-01-2024 08:00,1769488,12,16,2165,7563,1375,0,180.4166667,392.0573841,1440,0,472.6875,657.9008759,5497.635474,15.82378632,65536.59259,158057.2979,440539,0,1328817,120801.5455,202946.1723,440600,85,1766212,117747.4667,201880.5177,442435,0,0,0,0,0,240,344,6.781622707,9.042163609,0,1440,335.4482759,563.3318983,317342.8276,0,1,0,0,0,0,0,0,1,347.4285714,180.4166667,472.6875,0,0,0,0,0,0,12,2165,16,7563,-1,142,6,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.148-0-0-0,134.221.96.0,0,0.0.0.148,0,0,05-01-2024 07:56,93911176,2,1,0,0,0,0,0,0,0,0,0,0,0,0.03194508,4.70E+07,5.02E+07,8.24E+07,1.15E+07,8.24E+07,8.24E+07,0,8.24E+07,8.24E+07,0,0,0,0,0,0,0,0,0,0,0,0.02129672,0.01064836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.70E+07,5.02E+07,8.24E+07,1.15E+07,No Label
134.221.96.0-0.0.0.171-0-0-0,134.221.96.0,0,0.0.0.171,0,0,05-01-2024 07:56,94344220,3,1,0,0,0,0,0,0,0,0,0,0,0,0.042397934,3.14E+07,4.41E+07,8.18E+07,63248,8.19E+07,4.09E+07,5.78E+07,8.18E+07,63248,0,0,0,0,0,0,0,0,0,0,0,0.03179845,0.010599483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,63248,0,63248,63248,4.71E+07,4.90E+07,8.18E+07,1.25E+07,No Label
134.221.96.0-0.0.0.147-0-0-0,134.221.96.0,0,0.0.0.147,0,0,05-01-2024 07:56,107383499,5,1,0,0,0,0,0,0,0,0,0,0,0,0.055874506,2.15E+07,3.40E+07,8.18E+07,63248,1.02E+08,2.55E+07,3.79E+07,8.18E+07,63248,0,0,0,0,0,0,0,0,0,0,0,0.046562089,0.009312418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,63248,0,63248,63248,2.68E+07,3.68E+07,8.18E+07,5481927,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,05-01-2024 07:58,115359028,21,1,0,0,0,0,0,0,0,0,0,0,0,0.190708958,5493287.048,1079627.12,6723380,1329063,1.10E+08,5515754.55,1102625.649,6723380,1329063,0,0,0,0,0,0,0,0,0,0,0,0.182040369,0.008668589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,-1,-1,0,0,5290701.5,532293.7214,5667090,4914313,5820979.167,373254.1687,6723380,5043937,No Label
192.168.0.119-20.212.88.117-51917-443-6,192.168.0.119,51917,20.212.88.117,443,6,05-01-2024 07:58,75412143,5,7,133,177,66,0,26.6,35.96943147,59,0,25.28571429,31.53682655,4.11074381,0.159125567,6855649.364,1.55E+07,4.50E+07,0,3.03E+07,7564735.25,1.49E+07,2.99E+07,355,7.54E+07,1.26E+07,1.99E+07,4.51E+07,0,0,0,0,0,124,176,0.06630232,0.092823247,0,66,23.84615385,31.30986573,980.3076923,0,0,0,0,1,0,0,0,1,25.83333333,26.6,25.28571429,0,0,0,0,0,0,5,133,7,177,-1,59,3,0,50739,0,50739,50739,3.75E+07,1.07E+07,4.50E+07,2.99E+07,No Label
134.221.96.0-0.0.0.56-0-0-0,134.221.96.0,0,0.0.0.56,0,0,05-01-2024 07:58,115141904,17,1,0,0,0,0,0,0,0,0,0,0,0,0.156328838,6773053.176,2461470.276,9827140,1908070,1.09E+08,6785507.813,2541642.286,9827140,1908070,0,0,0,0,0,0,0,0,0,0,0,0.147643902,0.008684935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,-1,-1,0,0,2969811,1074608.698,4056841,1908070,7900067.077,1420643.761,9827140,5657210,No Label
138.199.14.90-192.168.0.119-443-51812-6,192.168.0.119,51812,138.199.14.90,443,6,05-01-2024 07:58,115504832,24,24,12,0,1,0,0.5,0.510753918,0,0,0,0,0.103891758,0.41556703,2457549.617,4138142.284,1.00E+07,0,1.16E+08,5021946.174,5168695.203,1.05E+07,1106,1.16E+08,5021942.826,4749487.589,1.02E+07,0,0,0,0,0,480,624,0.207783515,0.207783515,0,1,0.244897959,0.434483038,0.18877551,0,0,0,0,1,0,0,0,1,0.25,0.5,0,0,0,0,0,0,0,24,12,24,0,-1,501,12,0,634743.4545,188841.9638,920040,337242,9853101.455,197232.028,1.00E+07,9522287,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,05-01-2024 07:58,99906035,8,1,0,0,0,0,0,0,0,0,0,0,0,0.090084648,1.25E+07,2.26E+07,5.23E+07,0,9.99E+07,1.43E+07,2.37E+07,5.23E+07,0,0,0,0,0,0,0,0,0,0,0,0,0.080075243,0.010009405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,1057512,1495450.232,2114955,69,4.89E+07,4860684.541,5.23E+07,4.55E+07,No Label
134.221.96.0-0.0.0.35-0-0-0,134.221.96.0,0,0.0.0.35,0,0,05-01-2024 07:56,3878844,2,1,0,0,0,0,0,0,0,0,0,0,0,0.773426309,1939422,712707.0669,2443382,1435462,1435462,1435462,0,1435462,1435462,0,0,0,0,0,0,0,0,0,0,0,0.51561754,0.25780877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.5.38-0-0-0,134.221.96.0,0,0.0.5.38,0,0,05-01-2024 07:57,178663,3,1,0,0,0,0,0,0,0,0,0,0,0,22.38851917,59554.33333,103041.1655,178536,0,178536,89268,126244.0163,178536,0,0,0,0,0,0,0,0,0,0,0,0,16.79138938,5.597129792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.190.145.160-52071-443-6,192.168.0.119,52071,20.190.145.160,443,6,05-01-2024 08:00,394537,10,22,7459,21464,1440,0,745.9,662.7440347,1440,0,975.6363636,664.8611416,73308.71376,81.10772881,12727,54857.71021,306277,0,53136,5904,8729.029027,19313,0,394537,18787.47619,66550.68209,306277,0,0,0,0,0,200,464,25.34616525,55.76156355,0,1440,876.4545455,670.6094752,449717.0682,0,1,0,0,0,0,0,0,2,903.84375,745.9,975.6363636,0,0,0,0,0,0,10,7459,22,21464,-1,16385,8,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.190.145.160-52071-443-6,192.168.0.119,52071,20.190.145.160,443,6,05-01-2024 08:00,3011,8,1,31,0,31,0,3.875,10.96015511,0,0,0,0,10295.58286,2989.040186,376.375,763.2022644,2262,73,2867,409.5714286,818.0904304,2262,73,0,0,0,0,0,0,0,0,0,160,20,2656.92461,332.1155762,0,31,3.1,9.803060747,96.1,0,0,0,0,1,0,0,0,0,3.444444444,3.875,0,0,0,0,0,0,0,8,31,1,0,-1,517,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.185-0-0-0,134.221.96.0,0,0.0.0.185,0,0,05-01-2024 07:56,2531743,2,1,0,0,0,0,0,0,0,0,0,0,0,1.184954397,1265871.5,1687921.162,2459412,72331,72331,72331,0,72331,72331,0,0,0,0,0,0,0,0,0,0,0,0.789969598,0.394984799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52077-443-6,192.168.0.119,52077,20.44.239.154,443,6,05-01-2024 08:01,1105796,13,13,1078,5730,246,0,82.92307692,96.32190953,1440,0,440.7692308,620.1315927,6156.650956,23.51247427,44231.84,110229.3724,400263,0,976357,81363.08333,151083.3831,400263,153,1090349,90862.41667,156962.6343,426389,0,0,0,0,0,284,296,11.75623714,11.75623714,0,1440,252.1481481,465.1082342,216325.6695,0,1,0,0,0,0,0,0,1,261.8461538,82.92307692,440.7692308,0,0,0,0,0,0,13,1078,13,5730,-1,16383,7,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52077-443-6,20.44.239.154,443,192.168.0.119,52077,6,05-01-2024 08:01,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,16383,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52077-443-6,192.168.0.119,52077,20.44.239.154,443,6,05-01-2024 08:01,44561,1,2,0,0,0,0,0,0,0,0,0,0,0,67.32344427,22280.5,31137.44711,44298,263,0,0,0,0,0,44561,44561,0,44561,44561,0,0,0,0,20,40,22.44114809,44.88229618,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,16383,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52078-443-6,192.168.0.119,52078,20.44.239.154,443,6,05-01-2024 08:01,1533141,11,10,978,4414,481,0,88.90909091,149.7267208,1440,0,441.4,598.7537427,3516.962889,13.6973703,76657.05,141918.0429,421877,0,1128645,112864.5,166145.7713,422280,224,1531044,170116,185006.5626,426389,0,0,0,0,0,220,224,7.174813015,6.522557286,0,1440,245.0909091,445.3194583,198309.4199,0,1,0,0,0,0,0,0,0,256.7619048,88.90909091,441.4,0,0,0,0,0,0,11,978,10,4414,-1,16381,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.44.239.154-52078-443-6,20.44.239.154,443,192.168.0.119,52078,6,05-01-2024 08:01,61789,1,2,0,0,0,0,0,0,0,0,0,0,0,48.55233132,30894.5,43244.52942,61473,316,0,0,0,0,0,316,316,0,316,316,0,0,0,0,20,40,16.18411044,32.36822088,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,514,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.119-20.198.118.190-51920-443-6,192.168.0.119,51920,20.198.118.190,443,6,05-01-2024 07:58,90124773,7,6,129,739,43,0,18.42857143,22.9844668,174,0,123.1666667,79.91599756,9.631092219,0.144244469,7510397.75,1.74E+07,4.49E+07,94,8.99E+07,1.50E+07,2.31E+07,4.49E+07,9546,9.01E+07,1.80E+07,2.45E+07,4.50E+07,4300,0,1,0,0,152,132,0.077670099,0.06657437,0,174,65.07142857,73.93808666,5466.840659,0,0,0,1,1,0,0,0,0,70.07692308,18.42857143,123.1666667,0,0,0,0,0,0,7,129,6,739,-1,7429,3,0,209899.5,163116.0994,325240,94559,4.48E+07,160264.3377,4.49E+07,4.47E+07,No Label
